Name	Set	ImageFile	Rarity	Type	Color	Cost	Ability	Family	Skill 1	Skill 2	Skill 3	Skill 4	Skill 5	Skill 6	Skill 7	Skill 8	Banned/Restricted
Surprise Slap	BS21	Surprise_Slap.jpg	Uncommon	Magic	Yellow	3			Flash - Destroy 1 attacking refreshed opposing Spirit.	[Rush(Condition: Green/White Symbol)] This ability remains active while you have a Green/White Symbol.	Green Symbol : Exhaust 2 opposing cost 3 Spirits.	White Symbol : Target 1 opposing Spirit. During this turn, the targeted Spirit's attack will not decrease your life.					
Life Dream	BS21	Lifedream1.jpg	Rare	Magic	Yellow	4			"(Main) During this turn, all your yellow spirits are given the following effect: ""(When Attacks) By moving 1 core from your life to this spirit, this spirit can't be blocked. You can't activate a burst because of this effect."" "	(Flash) During this turn, target spirit gets -2000 BP.							
Sapphire Erode	BS21	Sapphire_Erode.jpg	Common	Magic	Blue	2			(Flash) Destroy 1 opposing Spirit with a cost equal or less than the number of Nexuses you control.								
Raging Sea	BS21	BS21-084_500x730.jpg	Rare	Magic	Blue	5			Main - During this turn, treat 1 spirit you control as being at its highest level.	[Rush(Condition: Red/Purple Symbol)] The effect below remains active while you have a red/purple symbol. 	Red Symbol : Draw 1 card from your deck. 	Purple Symbol : Draw 1 card from your deck.	Flash - During this turn, target spirit gets +3000BP.				
The ShiningSunDragonEmperor Shining-Dragon-Ark	BS21	BS21-X01.jpg	X-Rare	Spirit	Red	7	Charge	Astral Dragon	[LV1][LV2][LV3] (Your Attack Step) All your Red Spirits with Charge get 1 additional Red Symbol.	[LV2][LV3] (When Attacks) Destroy 1 opposing Spirit with 10000BP or less.	[LV3] Charge - Increase the BP limit of your destruction effects by 1000.						
The DoubleHeadedDragonKing Bi-Jaou	BS21	BS21-X02_500x730.jpg	X-Rare	Spirit	Purple	5		Dark Snake	"[LV1][LV2][LV3] All your ""Dark Snake"" Spirits get the following effect: ""Curse (When Attacks) Each time this Spirit is blocked, destroy the Spirit that blocked this Spirit at the End of Battle Step."" "	[LV1][LV2][LV3] (When Destroyed) You can return this Spirit to your hand.	[LV2][LV3] (Your Attack Step) When your Spirits with Curse attack, you can target 1 exhausted opposing Spirit and attack that Spirit.						
The BlackWoodDeity Kuwaga-Ravna	BS21	Kuwagaravna1.jpg	X-Rare	Spirit	Green	4	High Speed (Swift), Rush	Parasite, Shell Insect	High Speed (Flash) This Spirit card may be summoned from your hand during the Flash Step. In that case, the cost of this Spirit and the cores to be put on this Spirit must be paid or moved from your Reserve.	[LV2][LV3] (When Attacks) Your opponent can't activate their set Burst.	[Rush(Condition: Red/Blue Symbol)] The effect below remains active while you have a Red/Blue Symbol.	Red Symbol : Draw 1 card from your deck. 	Blue Symbol : Up to once per turn, by exhausting 1 Nexus you control, this spirit can be refreshed.				
The SpearLightMachineDeity Kugel-Horn	BS21	BS21-X04_500x730.jpg	X-Rare	Spirit	White	7	Charge	Armed Machine	[LV1][LV2][LV3] All of your Spirits with Charge are unaffected by opposing Spirit effects.	[LV2][LV3] Charge- Increase the number of Spirits refreshed by your effects by 1.	[LV3] (Your Opponent's Turn) When your opponent uses a Magic card, by moving 2 cores from this Spirit to your Trash, the effect is negated.						
The LandBeastDeity Behemoth	BS21	BS21-X05_500x730.jpg	X-Rare	Spirit	Yellow	8	Rush	Imaginary Beast	[LV1][LV2][LV3] (Your Attack Step) Treat all opposing Spirits as being at LV1.	[LV2][LV3] (When Attacks) This Spirit can't be blocked by opposing Spirits with 1 core on them.	[Rush(Condition: Green Symbol)] The effect below remains active while you have a Green Symbol.	Green Symbol : Exhaust all opposing Spirits with a cost of 4 or less.					
The AbyssalGod Dist-Ruction	BS21	Distruction1.jpg	X-Rare	Spirit	Blue	8	Rush	Fusion Beast	[LV1][LV2][LV3] (When Attacks) Destroy 1 opposing Spirit with a cost of 5 or less.	[Rush(Condition:Red/Purple Symbol)] The effect below remains active while you have a Red/Purple symbol.	Red Symbol : Destroy 1 opposing spirit with Charge.	Purple Symbol : Destroy 1 exhausted opposing Brave Spirit. 	[LV2][LV3] The Brave condition for all opposing Braves and Brave cards becomes a cost of 7 or more.				
The SkyLightSword Crown-Solar	BS21	Crownsolar1.jpg	X-Rare	Brave	White	5	Charge	Exalted Sword	Brave: Cost 5 or more	[LV1] Charge- Increase the number of Spirits refreshed by your effects by 1.	[When Braved] Charge- Increase the number of Spirits refreshed by your effects by 1.	[When Braved] (When Battles) Refresh one non-Braved Spirit you control.					
The AbyssGiantSword Abyss-Apocalypse	BS21	BS21-X08_500x730.jpg	X-Rare	Brave	Blue	5		Exalted Sword	Brave: Cost 5 or more	[LV1] (When Summoned) During this turn, treat all your Spirits as being at their highest level.	[When Braved] Your opponent can only activate Bursts or use Magic cards of the same color as a Symbol color on their field.						
Pistojasaurus	BS22	Pistojasaur1.jpg	Common	Spirit	Red	0		Terra Dragon, Lava Fish									
Alphataceratops	BS22	Alphatacera1.jpg	Common	Spirit	Red	2	Clash, Rush	Terra Dragon	[LV2] Rage (When Attacks) Your opponent must block if possible.	[Rush(Condition: White Symbol)] The effect below remains active while you have a Green symbol.	"Green core: For each ""Terra Dragon"" spirit you control, this spirit gets +1000BP."						
Prophet-Dragon	BS22	Card_red01.jpg	Rare	Spirit	Red	2		Dragon Warrior	[LV1][LV2] (When Summoned) By revealing any number of cost 8 or above Spirit cards from your hand and removing them from game, Draw 1 card from your deck for each card revealed. The removed Spirit cards are still usable as if they were in your hand.								
Khopeshpterus	BS22	Khopesh1.jpg	Common	Spirit	Red	3		Terra Dragon, Flying Fang	[LV1][LV2][LV3] (Your Main Step) When you summon a Yellow spirit, destroy 1 opposing spirit with 3000BP or less.								
Photon-Dragon	BS22	Photon-dragon1.jpg	Common	Spirit	Red	4		Astral Dragon	[LV1][LV2] (When Battles) Destroy 1 opposing spirit with 3000BP or less.								
The BlackSwordDragon Rexsbeat-Saura	BS22	Rexbeat-saura1.jpg	Uncommon	Spirit	Red	5	Rush	Terra Dragon	[LV1][LV2][LV3] (When Summoned) Destroy 1 opposing spirit with Charge.	[When Braved][LV2][LV3] (When This Spirit Brave Attacks) Draw 1 card from your deck.	[Rush(Condition: Green Symbol)] The effect below remains active while you have a Green symbol.	Green core: Exhaust 1 opposing spirit.					
The ArmoredDragon Edmontsword	BS22	Edmontsword1.jpg	Uncommon	Spirit	Red	5	Rush	Terra Dragon	"[LV1][LV2] (When Attacks) For each ""Terra Dragon"" spirit you control, destroy an opposing spirit with 4000BP or less."	[Rush(Condition: Green Symbol)] The effect below remains active while you have a Green symbol	Green core: Add 1 core from the void to a spirit you control.						
Greatattractor-Dragon	BS22	Card_red02.jpg	Common	Spirit	Red	8		Astral Dragon	[LV1][LV2] (When This Spirit is Summoned) Destroy 3 opposing Spirits with 5000 BP or less.								
The BladeStar Messiah-Dragon	BS22	Card_red03.jpg	Master Rare	Spirit	Red	9		Sword Master, Dragon Warrior	[LV1][LV2][LV3] (When Attacks) Destroy 1 opposing spirit with 7000BP or less.	"[When Braved] [LV2][LV3] (When This Spirit Brave Attacks) When the brave of this spirit activates a ""When This Spirit Brave Attacks"" effect, after that effect activates, you can activate the same effect once more."							
Bone-Dile	BS22	Bone-dile1.jpg	Common	Spirit	Purple	2		Zombie	[LV1][LV2] (Your Main Step) This spirit gains 2 White symbols.								
The DarkArtsWarrior Shax	BS22	Shax1.jpg	Common	Spirit	Purple	2		Infernal Lord	[LV1][LV2] (When Destroyed) Destroy 1 exhausted opposing Brave Spirit with a cost of 12 or less.								
The CorpseDemon Imp	BS22	Corpsedemon1.jpg	Uncommon	Spirit	Purple	3		Zombie	[LV1][LV2][LV3] Cards can't be discarded from either player's deck.	[LV1][LV2][LV3] (Each Players' Main Step) When either players summons a cost 4/6/7 spirit card, the owner must send 1 core from their reserve to the void.							
Segurousnake	BS22	Segurosnake1.jpg	Common	Spirit	Purple	3		Dark Snake									
The Magician Hakuja	BS22	Hakuja1.jpg	Uncommon	Spirit	Purple	4	Charge	Dark Snake	[LV1][LV2][LV3] Cards can't be discarded from either player's deck.	[LV1][LV2][LV3] When either player takes core from the void due to green Spirit effects, send all that additional core back to the void. Also, send all the core from the spirit who activated that effect to the void.	[LV3] Charge - Increase the number of cores moved from the field to the reserve due to your effects by 1.						
Mummy-Phant	BS22	Mummy-phant1.jpg	Common	Spirit	Purple	4	Rush	Zombie	[LV1][LV2] (When Summoned) Draw 1 card from your deck.	[Rush(Condition: Blue Symbol)] The effect below remains active while you have a Blue symbol.	"Blue core: Look at the contents of 1 set opposing Burst. If the Burst condition is ""After Your Life is Decreased,"" your opponent can't activate a burst during this turn."						
The WitchBladeMaster Prisila	BS22	BS22-016_500x730.jpg	Master Rare	Spirit	Purple	5		Sword Master, Nightling	[LV1][LV2][LV3] (When Summoned) Draw 1 card from your deck.	"[LV1][LV2][LV3] Every Spirit with ""When Summoned"" effect cannot be returned to the hand or deck from the field."	[When Braved][LV2][LV3] (When This Spirit Brave Attacks) Destroy 1 exhausted opposing spirit. When this effect destroys a Brave Spirit, the brave cannot remain on the field.						
Bone-Bear	BS22	Card_purple02.jpg	Common	Spirit	Purple	5	Rush	Zombie	[LV2] (When Attacks) Move 1 core from any opposing Spirits to the trash	[Rush(Condition: Blue Symbol)] The effect below remains active while you have a Blue Symbol.	Blue core: Look at an opposing set burst, if that card is a Spirit, move the card to their trash.						
The DemonKing Balor	BS22	BS22-018_500x730.jpg	Rare	Spirit	Purple	9		Evil Deity	[LV1][LV2][LV3] (When Summoned) Separate all braved spirits with a cost of 13 or less. However, once separated, the owner moves the core.	[LV1][LV2][LV3] All spirits with a cost of 7 or less can't brave	[LV2][LV3] (When Attacks) By destroying 1 exhausted opposing spirit, Draw 2 cards from your deck.						
Genin-Suzume	BS22	Geninsuzume1.jpg	Common	Spirit	Green	1		Winged Beast	[LV1][LV2] (When Destroyed) Your opponent exhausts 2 spirits they control.								
Araigoya	BS22	Araigoya1.jpg	Common	Spirit	Green	2		Imp	[LV1][LV2][LV3] Cores on all your Spirits with cost 5 or less cannot be moved to the reserve by your opponent.	[LV1][LV2][LV3] (When Destroyed) Move 1 core from the void to your reserve.							
Chuunin-Tsubame	BS22	Chuunin-tsubame1.jpg	Common	Spirit	Green	3	Charge	Winged Beast	[LV1][LV2] Your opponent can't take away core from this spirit. 	[LV2] Charge - Increase the number of opposing cards exhausted due to your effects by 1.							
Kabutozemi	BS22	Kabutozemi1.jpg	Common	Spirit	Green	3		Parasite									
Mega-Neura	BS22	BS22-023_500x730.jpg	Rare	Spirit	Green	3	Swift	Parasite	High Speed (Flash) This spirit card may be summoned from your hand during the Flash Step. In that case, the cost of this spirit and the cores to be put on this spirit must be paid or moved from your reserve.	[LV1][LV2][LV3] (When Summoned) Add one core from the void to a red or white spirit you control.							
Jounin-Tonbi	BS22	Card_green01.jpg	Uncommon	Spirit	Green	4	Charge, Bunshin	Winged Beast	[LV1][LV2] Charge - Increase the number of opposing cards exhausted due to your effects by 1.	"[LV1][LV2] Bunshin - 1: (When Destroyed by Opponent) Place up to one card from the top of your deck face down on your field and by adding 1 or more cores from your reserve onto them, during the game, those cards become spirits ""Cost 0, Family: Bunshin, Level 1: 1 core, 3000 BP, Green core"" Bunshin spirits. (Bunshin spirits can't be braved. They're discarded if sent back to the hand or deck.)"							
The WindBladeMaster Muramasa	BS22	BS22-025_500x730.jpg	Master Rare	Spirit	Green	5	Charge 	Sword Master, Winged Beast	[LV1][LV2][LV3] Charge - Increase the number of opposing cards exhausted due to your effects by 1.	"[When Braved][LV2][LV3] (Your Attack Step) When your spirits in the ""Winged Beast"" family destroy only the opposing spirit by comparing BP, move 1 core from your opponent's life to their reserve."							
Ghost-Mantis	BS22	Ghost-mantis1.jpg	Common	Spirit	Green	6	Rush	Parasite	[LV1][LV2] (When Attacks) When this Spirit's attack decreases the opponent's life, exhaust any number of opposing Spirits up to a cost of 8.	[Rush(Condition: Yellow Symbol)] The following effect remains active while you have a Yellow Symbol.	Yellow core: When this Spirit's attack decreases the opponent's life, move 1 core from the void to your life.						
The LittleConquerorBird Sonsahawk	BS22	Sonsahawk1.jpg	Uncommon	Spirit	Green	9		Gaudy Trooper, Winged Beast	[LV1][LV2] (When Summoned) Exhaust 2 opposing spirits with a cost of 12 or less. For each Spirit exhausted, move 1 core from the void to this Spirit.	[LV2] (When Battles) Exhaust 1 opposing brave spirit.							
Calibera	BS22	Calibera1.jpg	Uncommon	Spirit	White	2		Machine Beast	[LV1][LV2] This Spirit cannot attack.	[LV2] This Spirit is unaffected by opposing Spirit effects.							
DarkDober	BS22	Darkdober1.jpg	Common	Spirit	White	3		Machine Beast	"[LV1][LV2] (When Blocks) Return 1 opposing spirit with ""Charge"" to the hand."								
The TransparentGleamTurtle Matamata	BS22	Matamata1.jpg	Common	Spirit	White	3	Heavy Armor	Armored Beast	[LV1][LV2] Heavy Armor: Purple - This Spirit is unaffected by opposing Spirit/Brave/Nexus/Magic effects of the listed colors.	"[LV2] All your Spirits in the family ""Fusion Beast"" gets Heavy Armor: Purple."							
The CrystalDragon Sillimanite	BS22	The_CrystalDragon_Sillimanite.jpg	Rare	Spirit	White	4	Heavy Armor	Armored Beast, Machine Beast	[LV1][LV2][LV3] For each turn, a Spirit with 2 or more symbols can decreased only 1 life from each player's life.	[LV1][LV2][LV3] Heavy Armor: Red/Green/White - This Spirit is unaffected by opposing effects of the listed colors.	[LV2][LV3] All your non-braved Spirits get Heavy Armor: Red/Green/White.						
The ImperialMachine Mariner No.2	BS22	Mariner1.jpg	Common	Spirit	White	4		Armed Machine									
Jakou-Cat	BS22	Jakou-Cat.jpg	Master Rare	Spirit	White	4	Rush	Machine Beast	[LV1][LV2] (When Summoned) Return 1 opposing spirit to the hand.	[Rush(Condition: Purple Symbol)] The effect below remains active while you have a Purple symbol.	Purple core: Draw 1 card from your deck.	[LV2] Your hand is unaffected by opponent's effects.					
The TacticSacred Conan-Barr	BS22	The_TacticSacred_Conan-Barr.jpg	Rare	Spirit	White	5	Heavy Armor	Armed Machine	[LV1][LV2] Heavy Armor: Purple/Green/White - This spirit cannot be affected by opponent's spirit, brave, nexus and magic effects of the listed colors.	"[LV1][LV2] (Your Opponent's Attack Step) When an opposing spirit attacks, refresh 1 ""Armed Machine"" spirit you control."	[LV2] (When Blocks) You can return 1 brave from the attacking opposing brave spirit to the hand.						
DarkBison	BS22	Darkbison1.jpg	Common	Spirit	White	5	Rush, Heavy Armor	Machine Beast	[LV1][LV2] (When Blocks) This spirit gains +4000 BP.	[Rush(Condition: Purple Symbol)] The effect below remains active while you have a Purple symbol.	Purple core: Destroy 1 exhausted opposing Spirit with a cost of 5 or less.	[LV2] Heavy Armor: Red/Green/White - This spirit cannot be affected by opponent's spirit, brave, nexus and magic effects of the listed colors.					
The IceBladeMaster Morrigan	BS22	Morigan1.jpg	Uncommon	Spirit	White	8		Sword Master, Ice Princess	[LV1][LV2] (Opponent's Attack Step) This Spirit can block even when exhausted.	[LV1][LV2] (When Blocks) When you block an opposing Brave Spirit, this Spirit gets +8000 BP.	[When Braved] [LV2] (When Brave Attacks) When your opponent have a set burst, this Spirit cannot be blocked.						
Kamuweasel	BS22	Kamuweasel1.jpg	Common	Spirit	Yellow	1		Imaginary Beast									
Rollmaimai	BS22	Rollmaimai1.jpg	Common	Spirit	Yellow	2		Confection	[LV1][LV2][LV3] When your Green Spirits are destroyed by the opponent, you may place 1 core from the destroyed Spirit to your life.								
The MadBeast Toutetsu	BS22	The_MadBeast_Toutetsu.jpg	Common	Spirit	Yellow	3	Rush	Imaginary Beast	"[LV1][LV2] (When Destroyed) Refresh 2 Spirits you control in the family ""Imaginary Beast""."	[Rush(Condition: Red Symbol)] The effect below remains active while you have a Red Symbol.	Red core: Destroy target opposing Spirit with 4000 BP or less.						
